Date,US,UK,Switzerland,Sweden,Spain,Singapore,Norway,Netherlands,Japan,Italy,HongKong,Germany,France,Denmark,Canada,Belgium,Austria,Australia
4/15/1987,266.0036,388.6784,529.75,707.4289,111.8223,928.4589,563.371,494.5451,3244.9118,276.4392,1347.7922,455.53,415.4941,409.9602,340.1201,449.5751,461.9951,210.8351
4/16/1987,268.0632,393.7673,528.1997,718.6274,111.8223,932.1459,563.3708,497.8359,3285.0842,279.6591,1359.6704,453.9841,416.9277,409.9479,342.102,452.4448,464.0109,208.7309
4/17/1987,268.0629,393.767,528.1994,718.6271,111.8222,932.1457,563.3706,497.8356,3285.0839,279.6589,1359.6701,453.9838,416.9274,409.9477,342.1018,452.4445,464.0107,208.7309
4/20/1987,267.6538,393.7668,528.1992,718.6269,111.9239,941.4311,563.3703,497.8354,3316.957,281.9943,1359.6699,453.9836,416.9272,409.9475,342.9047,452.4443,464.0104,208.7478
4/21/1987,274.2338,394.621,528.4064,718.4138,111.9486,962.8767,562.3967,492.9619,3342.1369,284.455,1357.2419,456.4992,418.5581,408.5363,341.5825,451.239,465.478,206.661
4/22/1987,268.4602,395.9885,532.1201,722.0957,112.5845,964.956,569.1623,501.1035,3338.8059,281.6157,1356.3425,460.0073,418.507,407.3439,337.8671,453.052,463.1518,205.0237
4/23/1987,268.0151,399.4936,532.7143,731.3645,111.584,966.2285,572.9636,496.175,3337.2409,283.2165,1358.562,457.0969,420.946,406.8632,334.925,454.8215,464.0786,204.6266
4/24/1987,263.2561,411.5839,539.7287,748.0229,112.8128,970.2448,597.5627,497.7377,3369.4084,288.5881,1351.4658,459.4072,427.1633,412.5747,331.1672,467.2016,469.8049,208.2042
4/27/1987,263.7119,411.5009,542.3786,740.2922,110.0901,973.7268,583.3229,490.2985,3238.3342,287.6301,1314.5507,447.7302,423.3591,412.7624,322.9602,465.2619,469.5793,211.8511
4/28/1987,264.2216,415.8808,530.4897,738.0209,107.4639,968.1552,579.5839,493.2202,3195.9133,284.217,1302.8166,452.1701,420.2487,409.7512,326.4262,458.8139,461.0468,202.3458
4/29/1987,266.0595,420.4179,527.9113,738.0922,107.6931,956.8715,577.0893,489.0993,3161.8903,284.3317,1291.3005,453.8493,423.1203,411.8505,328.9975,457.3198,456.2961,204.3101
4/30/1987,269.4768,423.9953,533.5778,740.6477,107.0903,957.7575,578.4746,492.0776,3230.4633,288.7495,1324.8552,452.04,423.3813,415.9812,330.0781,460.1489,458.2609,202.0248
5/1/1987,268.7756,430.8195,538.5129,745.9379,107.4913,957.7573,580.6354,495.8144,3301.0253,289.9731,1340.5295,455.6455,426.9248,417.6672,328.1652,462.3925,461.093,202.2297
5/4/1987,270.1386,432.2348,541.934,741.9912,106.5124,960.6433,568.8713,494.3969,3351.0832,289.6606,1341.3896,454.4272,424.3178,418.7846,328.9746,461.2275,460.9724,204.8655
5/5/1987,276.0703,433.4511,542.6269,750.6154,103.4988,965.446,558.2092,495.8264,3374.0602,288.2243,1359.1435,459.2561,422.5139,422.9079,331.7475,457.5585,465.583,210.5709
5/6/1987,276.1123,438.3767,545.008,758.8005,101.018,965.2055,539.5939,503.8916,3359.0502,283.5456,1406.6149,463.194,423.7226,424.7707,335.2656,457.2304,462.9721,210.9933
5/7/1987,275.0432,434.6079,544.9125,754.6054,98.9848,965.0749,546.5166,508.8007,3382.06,281.8442,1401.309,460.3845,427.4301,425.4011,337.9797,459.0966,461.3515,216.0307
5/8/1987,273.7424,443.3581,545.2785,749.9309,98.2228,966.7331,563.3337,511.3591,3438.8637,276.8486,1412.9926,454.4792,424.3986,424.7719,341.1013,460.6005,452.6079,216.0992
5/11/1987,271.9816,447.195,545.8002,739.7949,99.618,984.2853,569.5063,514.8994,3435.2058,275.9194,1429.5563,452.6682,426.56,426.2143,341.8652,457.3693,450.5944,215.4466
5/12/1987,273.7324,445.0043,548.5827,727.6474,102.9906,984.7492,568.5712,513.4316,3423.5515,273.6564,1437.457,453.5842,425.717,430.4189,341.4809,460.4465,450.8615,220.3471
5/13/1987,274.4858,449.8205,546.2294,718.9934,104.3984,1012.8144,566.7841,511.947,3367.1389,270.9543,1424.5073,455.6022,421.8898,425.7226,342.3896,462.3593,446.7563,218.872
5/14/1987,274.3041,455.9753,546.0466,718.9291,107.4874,1032.4645,569.9252,521.1806,3404.333,270.2998,1437.5085,454.2421,421.1215,428.5898,342.6123,467.4697,445.3845,218.8446
5/15/1987,267.7534,458.9514,544.5068,716.9162,108.1783,1037.3305,588.2661,520.4584,3427.1633,268.1967,1448.8603,451.1804,407.2236,431.6403,339.906,473.2429,451.069,219.9192
5/18/1987,266.8789,460.027,536.0546,694.7463,109.83,1035.0541,588.133,522.2309,3338.1562,262.2812,1451.9875,449.4926,406.3288,428.9294,339.5432,466.3051,441.5468,222.5247
5/19/1987,260.5708,464.5324,531.2268,700.9719,109.7141,1034.2363,590.0317,525.9609,3301.1857,259.4753,1458.124,446.987,411.603,428.2219,334.6591,451.1025,444.6123,219.2341
5/20/1987,259.4252,457.7143,525.1164,691.0505,110.3787,1038.2795,595.3322,516.3867,3197.8164,263.0222,1458.352,443.5703,401.3625,427.7285,328.8623,448.9301,442.781,223.0025
5/21/1987,261.2956,451.361,527.2727,701.6909,107.9947,1042.0527,588.1374,516.7937,3213.7258,262.4711,1448.9106,441.9255,395.5353,425.7004,326.9606,443.8017,440.1218,220.4687
5/22/1987,263.0004,450.7895,521.0512,707.8527,108.2443,1031.6191,587.8056,514.3178,3260.164,263.9975,1468.0436,440.2963,398.8691,424.6982,326.1225,444.8073,439.561,217.1598
5/25/1987,263.0002,450.394,521.3508,711.2492,110.7718,1031.2416,585.4929,514.822,3321.9599,258.79,1488.4748,438.3027,401.7609,423.8657,326.3972,445.8864,436.2058,214.2129
5/26/1987,269.3315,439.748,517.406,707.3959,110.9378,1035.3713,582.2673,510.945,3268.6674,256.1611,1492.0273,436.2331,402.1542,420.9472,327.6479,439.1079,430.6613,212.4949
5/27/1987,269.2077,431.6794,514.5141,703.614,111.1563,1039.0004,579.4179,504.3835,3243.506,256.625,1495.3622,438.2951,400.6,418.643,327.3896,439.1689,424.924,207.5262
5/28/1987,270.9848,438.0346,515.539,705.0034,111.3417,1049.7988,582.2263,504.2602,3210.4269,256.1853,1500.9379,439.1643,400.5998,419.4516,328.2246,439.4597,425.84,205.4872
5/29/1987,270.2888,447.1301,512.582,698.3286,109.287,1048.364,575.0363,504.4638,3223.4836,255.0545,1484.0986,436.759,399.3327,421.0366,327.8557,438.2939,425.2636,208.3503
6/1/1987,270.2346,452.6079,509.2827,695.1872,110.3203,1066.4728,569.7338,505.7228,3272.134,251.7267,1484.0983,441.5136,394.3776,422.0788,326.6457,433.0976,424.1831,209.6146
6/2/1987,268.8957,456.4396,511.2917,705.3918,111.3836,1070.3542,589.311,507.7153,3290.393,255.1748,1493.8012,442.1113,394.5908,430.9343,326.4418,442.3266,430.3898,207.4418
6/3/1987,273.6088,457.3498,509.4726,696.9926,111.1342,1067.3254,581.7399,507.0175,3285.5808,256.757,1520.8295,440.0766,386.2282,428.1347,328.9062,435.8466,431.8132,210.1756
6/4/1987,275.2253,449.603,513.2143,699.5954,109.9968,1065.83,589.0998,509.8837,3313.7861,255.2516,1542.9799,439.6301,386.239,427.7551,331.999,435.8425,430.5627,209.0445
6/5/1987,273.7858,453.4987,514.3415,701.153,109.1722,1067.652,586.2595,510.0253,3295.5895,257.229,1563.3554,437.1455,383.301,429.2619,331.0517,440.9257,432.048,209.7996
6/8/1987,277.0266,456.2473,517.0944,703.5478,108.7841,1066.291,590.4343,513.1704,3340.4973,260.1855,1561.6252,440.4257,386.6157,433.0319,331.6826,444.8239,440.0842,209.8581
6/9/1987,277.1909,467.1472,512.2033,704.656,109.9165,1049.7336,589.3088,511.2336,3342.3779,261.5332,1575.28,438.0817,387.081,431.9208,330.9572,443.5002,435.5766,211.1396
6/10/1987,277.2687,467.3608,510.2192,713.3483,110.4911,1052.7434,588.1328,519.5075,3424.2429,259.6013,1573.9089,438.8085,383.4926,434.9226,331.2729,449.5485,432.3757,212.6028
6/11/1987,278.385,466.841,511.7783,713.052,110.6242,1052.6862,590.2446,520.2138,3439.2416,257.5278,1567.1901,442.4982,385.2236,436.6242,331.6096,450.4704,434.2053,215.3544
6/12/1987,281.2038,472.6748,508.854,712.8591,111.6369,1051.7314,582.2565,520.0173,3411.2971,258.1667,1588.0544,439.8686,387.1928,438.6955,333.0144,447.3574,429.6123,219.5944
6/15/1987,282.6335,470.1337,509.2453,714.7988,111.2963,1046.6852,583.0539,519.1755,3361.8991,256.1433,1587.7492,441.4018,387.0119,436.645,332.1965,442.8569,425.1535,218.4021
6/16/1987,284.081,471.6816,514.8706,716.749,111.0113,1045.4763,587.8676,519.5173,3356.55,263.0869,1611.3493,447.1232,386.4609,438.1359,329.5571,446.4128,425.9812,217.1316
6/17/1987,284.25,474.5217,522.3608,719.424,110.9853,1055.039,586.5217,523.9555,3357.3051,261.5295,1619.3029,447.123,381.0708,436.9728,331.8933,446.6174,425.0908,218.3853
6/18/1987,284.9733,467.6872,521.7309,718.4182,111.0292,1054.4467,582.9462,521.3154,3325.7622,262.4226,1597.4042,447.1645,373.7573,438.2861,332.3291,448.8078,425.2233,217.6926
6/19/1987,286.1274,458.4521,524.6645,717.2888,111.8079,1053.0139,582.2968,524.0876,3238.027,260.2192,1617.5742,459.7377,369.3249,436.0012,334.8745,447.8464,422.3315,217.175
6/22/1987,288.8071,450.04,536.5144,710.9218,113.8084,1057.0227,585.2722,527.3298,3122.4738,257.7846,1600.1892,466.2839,371.1142,432.0466,333.0358,449.1206,421.5766,213.9786
6/23/1987,287.7722,452.8117,536.1284,714.0295,115.5437,1061.4636,580.6496,526.9655,3127.0588,258.6193,1590.7385,472.4521,373.8586,432.6062,332.052,452.6049,421.6428,208.6752
6/24/1987,286.3552,462.9948,532.3554,718.8598,116.7704,1064.8923,580.4511,529.8269,3150.9455,257.8259,1625.1101,462.5625,371.5,435.6562,332.8439,459.9533,427.1499,209.2069
6/25/1987,288.3439,459.9621,536.0168,713.0939,117.0011,1071.3027,576.384,530.4426,3150.0165,255.8677,1599.3776,467.2248,367.2109,432.1972,334.4938,461.3928,423.1066,210.2081
6/26/1987,286.6166,463.393,539.7458,714.0627,118.4378,1068.7094,585.3259,533.2326,3150.506,255.7843,1597.9006,469.2275,372.4033,428.8557,336.6262,461.769,423.2683,210.5088
6/29/1987,287.2333,459.3942,538.1564,710.9938,119.148,1071.6442,581.2192,537.5119,3045.6955,252.6699,1604.4116,468.6252,373.5815,426.1308,336.8437,459.7446,422.5925,212.5511
6/30/1987,283.5742,461.6245,539.6279,708.3708,117.5012,1066.0915,590.8542,540.8923,2983.6662,250.9641,1618.9042,464.8041,374.1049,422.7922,337.3886,458.5666,431.9709,212.4635
7/1/1987,282.3952,459.7866,533.6225,707.9099,116.0819,1064.954,591.9851,538.9931,2987.2062,249.7003,1609.1242,457.0214,374.6394,424.6135,337.5151,458.2375,430.3164,214.0831
7/2/1987,284.8105,465.2131,533.4558,710.0258,115.8865,1072.9631,590.8159,543.1284,3018.6962,246.0013,1644.3647,463.6469,380.1857,418.8178,340.1538,463.0405,428.302,216.9037
7/3/1987,284.8103,470.5627,537.0227,717.436,114.4819,1085.8151,590.2697,547.8669,2955.4199,248.8279,1633.5786,467.2895,387.8652,416.5549,345.281,475.7514,427.2988,221.6007
7/6/1987,283.9077,474.6503,535.0866,717.6589,116.1511,1105.3769,586.3671,553.5292,2848.8588,244.1323,1634.6423,464.3198,389.0246,411.1989,347.8073,476.4094,424.0817,219.1284
7/7/1987,285.8752,478.6643,529.7565,717.7836,116.4144,1114.7109,596.9208,557.0407,2840.7282,241.9886,1644.6269,462.8391,386.6184,414.288,353.3862,479.9877,424.8083,222.0368
7/8/1987,286.6958,476.1828,533.8457,726.0434,118.319,1115.5519,609.4355,553.5197,2779.2419,243.7389,1654.6296,467.1816,389.4965,419.9216,358.0751,481.3496,426.2309,224.647
7/9/1987,285.945,479.5075,537.2099,729.874,120.4972,1129.8771,617.0517,555.7995,2827.9584,244.1292,1638.6254,464.6958,385.8967,414.4208,357.1655,483.5268,427.6098,227.1214
7/10/1987,286.7822,481.425,536.7905,731.2351,119.7909,1143.5112,614.8576,554.0852,2864.2817,241.6573,1627.2853,464.5581,386.8002,413.4018,358.9677,478.1318,427.3176,227.8028
7/13/1987,285.9658,482.9494,534.9313,737.3408,120.2015,1154.4269,611.6401,554.6945,2857.6022,242.6299,1631.4145,466.1101,386.2338,413.5156,359.6528,475.332,428.1699,228.9574
7/14/1987,288.7858,487.2812,534.8615,741.0717,119.9765,1144.7529,611.6474,556.0004,2827.4108,242.0248,1648.4545,471.165,386.863,413.7966,363.6994,474.4746,433.5131,227.6543
7/15/1987,288.3911,495.2961,546.1672,750.5141,120.1716,1167.6022,620.9316,557.1088,2856.01,245.0364,1651.0651,481.6882,388.7102,416.3403,363.9445,477.9248,442.8647,229.3089
7/16/1987,290.4885,500.717,547.2656,749.6203,121.1975,1165.549,630.4572,563.2741,2856.333,247.7116,1671.2507,480.2604,384.1171,413.3916,365.6054,483.6823,457.1245,232.128
7/17/1987,292.3662,492.2365,553.5051,747.697,122.7339,1174.2163,632.9731,564.7597,2793.531,249.1351,1686.2336,477.9909,378.3813,409.82,364.7541,482.0603,469.0388,233.9137
7/20/1987,289.4414,483.0607,561.0083,742.0537,124.3364,1173.7197,631.7805,561.2751,2708.0124,251.7842,1706.8742,478.9992,375.0603,406.7058,363.509,480.6879,487.1411,233.0688
7/21/1987,286.8457,479.965,556.7822,737.4401,123.0863,1177.7314,630.8049,561.9453,2676.1423,250.6355,1692.9282,475.0703,370.9602,405.7221,359.9929,479.6948,502.6896,233.3363
7/22/1987,286.8918,467.5788,561.374,729.5749,122.1653,1171.2436,627.1145,557.04,2633.6906,251.2816,1709.019,472.4287,371.2861,404.8659,358.9103,478.4848,501.7768,231.919
7/23/1987,286.4118,468.3486,565.0485,738.3063,122.4188,1158.6081,635.0068,556.1572,2704.7226,247.4059,1705.7324,468.7734,375.0908,405.5197,358.7458,482.153,482.5585,234.5216
7/24/1987,287.6247,471.5366,562.7939,740.7285,123.7748,1150.6462,636.0991,555.8913,2846.5764,245.3373,1696.6828,471.082,381.486,410.1489,356.3061,488.3444,481.6245,235.6118
7/27/1987,289.0046,464.2878,559.9313,740.8066,127.7534,1132.5949,622.5017,552.3815,2871.6083,247.5711,1699.2299,470.2321,380.8825,409.5598,356.6633,498.7717,491.4426,234.8118
7/28/1987,290.5803,472.0412,566.3298,745.3046,129.9193,1162.7658,626.3352,551.5083,2878.9306,246.2983,1697.1289,472.2819,380.205,410.0178,358.6064,506.7741,494.8703,231.1659
7/29/1987,293.5336,477.2067,568.2556,752.5312,132.5982,1170.905,640.0629,556.3811,2874.375,247.0704,1723.916,475.9938,383.1115,413.3916,361.8435,511.1164,493.0798,232.8802
7/30/1987,295.864,471.1914,569.6318,755.0229,135.1332,1180.9882,648.643,558.6994,2865.2287,247.4377,1739.6059,480.2282,380.9687,413.5322,364.2473,502.9052,494.6342,235.5005
7/31/1987,296.3417,470.3168,575.7592,754.1301,136.3678,1177.6152,658.7875,559.5405,2878.1523,248.1658,1772.8642,482.7824,382.101,415.1928,365.35,490.8247,498.0493,236.0778
8/3/1987,295.0971,464.1706,571.1181,744.3452,139.4707,1175.0673,676.5236,561.5581,2874.2026,247.7411,1797.4714,481.6049,380.1665,413.1059,365.9008,492.4309,495.4873,239.5606
8/4/1987,293.7133,453.1999,560.7268,739.3493,137.5278,1186.5185,675.5776,561.4565,2816.987,241.2861,1803.7529,476.3173,370.3305,408.6191,369.0498,484.6481,487.4865,242.5559
8/5/1987,295.6853,455.8005,563.093,749.7666,134.6854,1187.3615,674.9819,562.8557,2839.1184,239.1966,1794.989,482.333,369.2641,409.7304,368.3359,482.8676,484.4125,243.4422
8/6/1987,299.2717,445.0607,570.8217,754.82,132.3695,1206.7172,677.6513,561.1169,2878.2665,237.5115,1780.0124,487.8139,372.2932,408.9787,368.8627,483.2429,481.6828,243.4316
8/7/1987,300.1594,434.6066,569.7893,749.572,133.806,1223.7409,680.5302,559.1152,2889.6791,233.2097,1798.8652,488.3413,369.4987,406.6552,367.5129,483.2114,476.7397,242.7816
8/10/1987,304.9724,436.9997,573.3588,741.2958,136.6461,1222.8725,688.8125,560.1586,2942.9665,224.4854,1803.4052,489.8254,365.4479,404.5773,369.2556,485.4248,473.6125,239.6864
8/11/1987,310.153,444.8193,577.1711,757.9797,136.6641,1236.4472,698.8017,561.6018,2955.9072,219.1263,1802.2048,486.5346,363.4255,402.1093,372.5129,489.9755,477.353,244.1041
8/12/1987,309.2214,449.3413,574.6643,762.185,137.2619,1228.9621,699.8576,563.8188,3000.6887,224.9706,1811.3566,487.7524,363.8493,401.9011,372.3244,495.1169,476.7329,246.3842
8/13/1987,311.7324,450.8937,571.319,764.8964,136.202,1221.1013,709.0693,564.4887,2996.445,224.5047,1788.0681,483.7924,366.1743,395.3835,374.4575,497.3806,477.78,248.1659
8/14/1987,311.2934,455.5649,581.799,775.1003,137.6407,1220.299,709.2944,567.3081,3011.0473,226.0329,1783.4409,493.5998,375.9597,400.3061,372.2189,500.5708,480.1669,249.8937
8/17/1987,311.6948,447.7963,581.2778,770.2404,137.2723,1196.9958,703.7988,562.5471,3000.4562,220.7659,1782.28,497.1494,375.7954,407.684,370.7458,499.9323,477.976,250.0885
8/18/1987,307.2409,446.5598,584.0554,778.7995,137.1756,1210.8017,689.4296,555.5947,3051.488,221.156,1780.3305,502.7521,375.9213,420.5231,365.8129,506.2314,484.3515,250.1451
8/19/1987,307.392,442.0678,580.1203,784.831,135.5833,1187.6889,692.1801,557.9338,3078.5414,220.1146,1751.0087,496.0197,376.4387,421.9216,364.2844,505.1445,488.0471,248.2379
8/20/1987,312.0812,440.7009,586.6511,792.1413,137.5126,1176.8752,711.1689,563.5319,3122.0905,224.6942,1731.0905,500.3095,379.475,423.3203,369.0402,506.7033,488.4467,246.8474
8/21/1987,312.8945,447.9741,594.8972,800.4235,139.6922,1182.8425,722.8767,566.7001,3193.7399,226.2809,1754.0092,504.6733,382.6916,426.7126,368.4475,511.9567,489.427,247.8095
8/24/1987,310.7568,453.1745,592.6286,804.9743,140.7156,1204.1301,714.2272,560.6728,3250.0593,221.188,1731.3832,503.0056,388.2177,427.5729,366.3947,514.1359,491.685,248.0804
8/25/1987,313.9406,455.1613,588.7827,793.1435,141.1801,1221.1892,701.5476,564.6813,3211.645,219.9253,1760.0939,499.2998,387.3386,432.8769,369.3891,509.3723,491.0375,250.829
8/26/1987,311.8691,452.5578,589.0781,788.8403,142.2974,1212.6313,681.8601,564.029,3216.5832,220.625,1804.7463,496.4011,393.1101,445.0737,365.9384,505.7153,489.3796,252.8586
8/27/1987,308.7167,455.4704,590.9975,788.0571,146.2626,1209.4108,709.9892,565.997,3258.9697,227.2828,1831.4321,496.7377,399.4948,441.6494,365.6708,508.9487,492.1684,258.0871
8/28/1987,304.5351,458.1896,591.3488,791.6635,150.0238,1200.1518,716.5585,562.7185,3246.1332,230.0223,1847.9099,501.0507,400.6186,440.0285,362.7778,510.2241,489.8425,258.4284
8/31/1987,307.3054,459.7094,591.0646,783.694,152.0774,1182.4821,730.1318,559.3312,3235.7412,233.4136,1848.1464,501.5573,401.3789,441.9133,364.6889,508.663,494.8857,257.8732
9/1/1987,301.3688,465.321,597.2893,788.6945,152.5042,1149.6206,731.2875,562.916,3240.708,231.8364,1864.9628,505.4309,400.5185,440.5402,363.0869,506.0498,492.6691,259.9028
9/2/1987,299.9536,463.9243,600.9794,793.7866,154.335,1164.3129,739.0185,556.4467,3232.8625,232.2267,1855.9919,505.1511,400.5842,437.6755,363.2207,508.3891,498.3959,263.9987
9/3/1987,298.7924,469.5927,606.0395,807.8791,152.0028,1134.8037,748.5549,553.0175,3186.1262,227.9504,1861.5996,502.1923,407.0124,438.7702,361.1821,511.6586,499.0803,266.6557
9/4/1987,295.4846,471.0114,612.2453,814.1767,150.157,1156.184,750.5839,548.4216,3195.4728,227.9913,1858.3991,492.4523,409.4738,440.685,360.6418,511.2998,499.6582,265.4431
9/7/1987,295.4843,474.8691,603.5598,814.2609,153.1926,1167.3654,760.686,538.4377,3104.1616,230.5544,1849.9406,482.9458,404.747,441.5039,361.3293,507.6518,498.9938,267.6298
9/8/1987,292.673,472.9562,596.5952,819.5463,154.6301,1193.6711,761.519,542.4877,3122.0109,228.1436,1811.5942,485.0783,404.6813,448.9558,355.8713,497.7988,499.1328,268.4514
9/9/1987,292.6911,466.3144,599.4152,816.0244,151.5305,1198.6262,745.2082,545.0954,3107.9189,226.4412,1811.2006,489.5605,402.2709,417.8388,353.1994,484.8925,500.2539,266.3454
9/10/1987,295.4094,464.3872,601.976,821.0541,149.6039,1192.9687,758.0891,549.2995,3055.0353,226.2084,1826.4157,493.1911,402.039,423.8222,355.1889,480.4396,496.1437,264.8171
9/11/1987,299.8962,467.3569,604.7548,823.1149,153.0825,1199.9116,758.8947,550.9924,3060.0485,226.4276,1858.2116,495.2617,404.0185,424.977,358.1093,495.6809,497.58,269.4936
9/14/1987,300.7973,464.0769,594.7485,816.2397,154.542,1198.8488,751.2145,548.7607,3027.1972,221.5599,1842.6398,496.748,401.3752,416.1962,358.3515,492.1206,492.1967,267.9575
9/15/1987,295.9162,465.2744,607.7966,815.0556,154.754,1185.4089,757.1286,546.4038,3046.1359,219.9877,1845.2643,499.6757,399.767,416.927,357.5302,493.3872,498.9455,272.6718
9/16/1987,292.9438,468.923,605.2292,816.4833,156.3728,1167.9848,755.5639,543.5212,3042.2031,225.1047,1825.6726,494.1083,398.2873,417.3991,355.9797,489.3662,501.1684,275.2146
9/17/1987,292.9338,474.9365,601.0939,809.5358,156.7488,1156.2434,768.7727,540.291,3034.2084,228.4498,1811.4482,493.9799,399.6188,419.0854,355.996,486.302,504.8144,281.2517
9/18/1987,292.8273,482.0812,603.7355,811.3071,155.6857,1143.4479,780.5312,539.478,3035.4924,230.2754,1844.8933,490.7531,402.3776,426.6074,357.5144,487.6713,514.9169,284.0966
9/21/1987,289.2543,482.8315,604.2597,815.7277,156.2011,1113.0998,784.3251,537.9089,3013.3203,229.6361,1847.0292,488.6262,399.4338,429.2485,354.9013,486.4025,526.9929,285.2526
9/22/1987,297.7797,481.133,601.7106,813.4382,152.8766,1128.6184,782.5527,527.8928,3011.2446,231.222,1858.9907,486.3471,394.58,430.1223,355.5812,484.6533,532.229,281.3464
9/23/1987,299.038,482.7993,602.9206,815.5058,152.6185,1137.6057,778.8212,543.4687,3010.1975,235.063,1887.7514,489.7958,398.6567,424.8837,357.9521,487.5217,521.8227,278.3759
9/24/1987,297.8488,474.238,601.7558,811.7258,152.7468,1149.4101,763.7348,536.9509,3029.8901,234.2701,1890.1906,486.4865,393.0673,422.6169,359.5632,489.2412,524.6569,278.9758
9/25/1987,298.2805,480.0146,601.3625,808.1308,152.3301,1153.384,762.3417,536.9504,3052.1389,236.8817,1934.5292,484.5971,390.2868,420.8583,360.6088,487.7695,518.2026,276.5466
9/28/1987,301.112,485.7104,604.4851,799.331,151.7376,1175.6379,741.3977,547.3957,3179.9545,238.1192,1952.3735,483.289,387.539,421.5778,360.8798,486.8303,518.9291,277.5517
9/29/1987,300.0065,481.9321,604.1525,803.0129,151.8357,1180.1586,747.2597,541.7414,3132.0837,235.544,1945.8762,484.7507,382.7783,416.4445,359.8142,483.5554,518.2998,272.9465
9/30/1987,300.0327,482.3813,599.5949,808.6442,152.2523,1162.9365,742.4975,539.6191,3120.2519,236.5184,1991.9807,480.258,375.6884,417.4291,358.9162,480.069,516.0405,266.9499
10/1/1987,305.1323,481.2712,603.8413,820.2731,153.3394,1164.8388,748.7709,538.3281,3059.5351,233.5734,1994.1337,485.5661,374.7446,417.2187,359.5693,475.7409,516.5759,264.5866
10/2/1987,305.8503,485.4382,610.8786,827.7846,156.7879,1175.7641,757.6501,540.729,3076.9582,233.6894,1972.5956,493.2917,376.801,417.6364,359.3825,478.3315,519.4316,268.1811
10/5/1987,305.9006,486.0415,617.2324,835.008,161.3597,1188.7309,766.1772,542.351,3074.28,237.6337,1992.7414,494.9409,378.1904,419.1601,359.9816,477.8513,518.5515,268.0622
10/6/1987,297.3937,485.2521,618.1313,841.8745,163.6827,1201.7255,771.8527,541.1254,3107.5602,241.7315,1976.0273,491.8254,378.7539,425.6203,355.5197,479.374,519.1115,270.2121
10/7/1987,296.9213,485.2111,615.8303,848.8105,161.7875,1201.7829,758.673,535.3774,3109.7294,242.9413,1976.8845,486.8088,377.6567,430.8481,353.3732,477.1608,526.6455,269.739
10/8/1987,293.0283,489.6679,617.5568,855.456,161.4588,1203.5693,767.9963,537.5776,3180.0446,244.3903,1976.8842,489.3618,379.1137,433.3461,350.8203,478.0461,528.6782,269.3181
10/9/1987,289.8566,490.4255,614.6301,857.2744,162.5738,1205.5139,769.3847,533.8376,3206.3503,246.9664,1958.0573,479.3327,375.4084,439.4562,348.1137,479.5388,527.7443,268.4018
10/12/1987,288.4777,485.572,608.093,848.9023,162.7089,1195.1945,764.9782,526.7722,3218.9619,247.0668,1967.2402,473.9799,367.2172,440.0756,348.3803,474.1687,523.9299,265.3161
10/13/1987,293.1062,485.6989,614.0861,842.0717,160.0746,1186.2114,758.9704,529.7275,3220.4965,246.6909,1938.5827,478.8601,363.6958,435.8901,346.2333,466.102,519.9147,261.246
10/14/1987,284.394,483.176,619.6479,854.1804,158.5875,1185.1262,764.6174,524.2702,3283.3278,246.7643,1939.7863,483.9567,358.1503,441.1928,341.6982,473.1728,524.2282,264.4389
10/15/1987,277.8825,482.1232,615.0935,845.8669,158.2133,1183.7827,758.6174,517.1926,3257.8571,249.6999,1933.0932,478.2709,346.9008,440.2387,338.6284,460.9626,522.913,261.8044
10/16/1987,264.4506,477.9497,605.3054,829.7775,156.7302,1154.0812,750.1628,510.4428,3230.4963,246.0122,1911.0219,471.5104,353.9284,438.9035,331.8049,456.7917,528.0251,258.872
10/19/1987,210.4794,434.8557,540.238,787.7617,156.4544,1008.3349,702.6848,461.0988,3172.404,234.925,1707.4108,443.1708,325.322,430.4743,301.2658,412.2033,518.9787,249.3029
10/20/1987,221.4234,376.6767,510.8779,727.0092,143.5008,775.0322,547.2138,416.7373,2636.8478,219.6698,1705.2238,410.9567,317.4687,386.8488,270.9091,407.7163,485.7802,189.8535
10/21/1987,241.3393,404.696,541.4135,754.1022,141.2454,775.0319,611.4506,463.1042,2907.8259,227.0365,1705.1142,439.0053,329.8598,405.7099,296.5878,435.185,478.3884,186.8948
10/22/1987,232.5431,381.0378,501.5097,730.0637,142.0924,882.7678,603.3693,435.1872,2929.3261,223.983,1703.8049,418.9096,318.1071,397.5786,283.6362,432.1,485.8125,192.0941
10/23/1987,231.9476,376.8444,505.257,734.6643,137.2886,773.5422,597.6469,449.4777,2808.6918,220.5211,1704.5681,417.3742,319.873,398.2099,282.3903,423.7917,489.2141,179.4505
10/26/1987,213.3271,356.6953,464.8823,690.6408,129.4682,733.7102,562.8842,419.5578,2717.0449,211.9203,1155.7707,396.477,297.9309,394.7478,260.2973,411.4182,494.5317,165.0715
10/27/1987,218.8715,359.6418,484.5263,696.8896,124.6369,730.4199,555.2458,432.6508,2780.9189,210.3083,1213.9243,399.5881,301.9533,392.9836,263.7805,405.3869,476.7004,155.6382
10/28/1987,218.8296,355.0109,467.6027,672.5556,122.4312,677.5664,533.725,416.3496,2808.4855,208.1024,1192.8344,379.9812,279.226,385.4226,260.5212,385.4018,471.0986,164.5467
10/29/1987,229.15,363.9345,474.5163,622.322,110.5251,669.1853,503.9907,422.9921,2753.4499,199.623,1106.1113,370.3486,296.6887,381.081,265.3972,368.1547,464.3911,144.698
